NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
HONG YUN FA ZHAN,99Q3315,9171278,Bulk Carrier,224.97,217,32.25,19,12.4,"38,972","24,407","73,148",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9171278
HENG SHUN,11T0348,9496472,Bulk Carrier,300,295,50,24.7,16.1,"106,280","67,393","207,941",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9496472
HUAYANG ROSE,16F0085,9708162,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,415","21,570","63,562",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9708162
YU ZHONG HAI,10B0005,9375769,Ore Carrier,327,321.5,55,29,21.4,"152,148","55,953","297,959",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9375769
ZHONG TUO FU XING,04U3028,9310446,Bulk Carrier,224.94,217,32.26,19.5,14.12,"39,736","25,754","76,629",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9310446
GISCOURS,09Y0389,9487237,Bulk Carrier,189.99,182,32.26,17.2,10.7,"31,117","18,159","53,208",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9487237
JIA TAI HE,12L0231,9664976,"Bulk Carrier, Double Side Skin",179.88,172,28.8,14.6,9.83,"22,475","11,913","35,045",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9664976
REACHY SUMMER,09J0237,9458755,Bulk Carrier,229.2,222,38,20.7,12.5,"51,130","31,267","93,297",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9458755
WEI LUN JU LONG,12P0441,9591430,Bulk Carrier,229,222,32.26,20.25,14.62,"43,717","26,513","79,421",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591430
HONG YUAN,09M0102,9500883,Bulk Carrier,225,217,32.26,19.6,12.2,"40,896","25,825","76,574",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9500883
JIN HAI HUA,12L0300,9591026,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,255","14,597","44,745",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591026
MINERAL YANGFAN,19S0617,9738571,Bulk Carrier,299.92,294.4,50,24.9,16,"108,130","67,931","206,392",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9738571
GEORGINA HOPE,10C0075,9423970,Bulk Carrier,295,285,46,24.8,16.5,"94,921","60,617","182,134",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9423970
JIN HAI FU,95N2327,9081198,Bulk Carrier,224.95,216,32.24,19.1,12.2,"38,608","24,570","73,222",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9081198
RUI NING 7,10U0206,9538335,"Bulk Carrier, Double Side Skin",190,183.05,32.26,17.5,11.1,"32,460","17,889","53,478",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9538335
LOS ANGELES,12H0044,9588483,Bulk Carrier,299.92,294,50,24.9,16.1,"106,847","68,557","206,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9588483
RUI FU AN,13A0433,9626950,"Bulk Carrier, CSR",189.99,185,32.26,18,11.3,"33,057","19,229","56,578",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9626950
XING FU HAI,21Q0234,9949302,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","85,038",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9949302
HUA SI HAI,12E0547,9626895,Bulk Carrier,189.99,185,32.26,18,11.3,"33,057","19,229","56,568",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9626895
LI DIAN 3,10G0148,9492787,Bulk Carrier,189.99,185,32.26,18,11.3,"32,899","19,142","56,449",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9492787
DEYI DILIGENCE,06G0128,9311440,Bulk Carrier,289,279,45,24.4,17.95,"88,490","58,950","177,656",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9311440
ORE SHENZHEN,18C0092,9807695,Ore Carrier,361.9,355,65,30.4,23,"203,953","66,838","398,997",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807695
XIN QI XING,12T0100,9592056,Bulk Carrier,229,225.38,32.26,20.1,12.1,"44,543","27,001","82,305",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9592056
HUI SHENG HAI,19D0535,9889344,Bulk Carrier,299.99,295.5,50,25,16.1,"107,736","68,373","208,873",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9889344
PACIFIC LONGEVITY,19T0020,9807011,Ore Carrier,361.9,355,65,30.4,23,"203,982","66,832","399,149",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807011
FENG HUANG FENG,12M0209,9576806,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,396",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9576806
PETRUS,11U0533,9494151,Bulk Carrier,190,183.3,32.26,18.5,11.1,"33,348","19,342","57,334",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9494151
GUO YUAN 10,11A5000,9579248,Bulk Carrier,224.9,217,32.25,19.7,12.2,"41,830","26,327","75,980",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9579248
ZHONG SHENG 8,12U0285,9604677,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,108","15,731","47,523",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604677
HONG KUN 7,99J1032,9176711,Bulk Carrier,224.94,217,32.2,18.7,13.55,"37,695","24,141","72,495",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9176711
SHANDONG PENG CHENG,10X0324,9480552,Bulk Carrier,228.99,222,32.26,20.05,14.4,"43,024","27,239","82,154",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9480552
FLC HARMONY,08B0248,9427897,Bulk Carrier,189.99,185,32.26,18,11.3,"32,957","19,231","56,788",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9427897
JIU JI 3,01U3036,9224697,Bulk Carrier,224.97,217,32.25,19.8,12.4,"40,605","24,814","75,230",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9224697
SDTR GLORIA,19G0492,9877896,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","84,984",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9877896
TONG CHENG 701,09F0165,9550113,"Bulk Carrier, Double Side Skin",112.8,106,17.2,9.1,6.9,"5,092","2,777","7,174",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9550113
JING JIN HAI,15H0105,9747546,Bulk Carrier,225,221.5,32.26,19.8,12.2,"41,872","25,692","77,872",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9747546
GREAT HAN,10M0222,9445332,Bulk Carrier,295,285,46,24.8,16.5,"94,710","59,527","180,423",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9445332
NAN XIN 9,01S3034,9217216,Bulk Carrier,224.96,217,32.25,19.3,12.4,"39,978","25,468","74,297",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9217216
QING DAO GANG DA GANG,12G0480,9618513,Bulk Carrier,189.99,185,32.26,12.8,11.3,"33,044","19,231","56,444",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9618513
SHOU CHEN SHAN,13A0180,9632296,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,621",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632296
HEBEI QINHUANGDAO,11Q0115,9482689,Bulk Carrier,235,228,38,20.7,12.5,"52,864","30,530","95,377",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9482689
XH EXPLORER,03K0093,9254680,Bulk Carrier,289,280,45,24.1,16.5,"88,594","58,558","176,298",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9254680
KANG YU,02S0003,9278765,Bulk Carrier,188.5,179,32.26,17.15,12.14,"29,342","17,664","52,988",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9278765
GUOYUAN 82,17M6053,9864203,Bulk Carrier,229,225.4,34.5,20.2,12.2,"47,366","29,847","86,433",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9864203
TAN ZHOU LUN,13R0195,9677337,Bulk Carrier,199.94,194,32.26,18,11.7,"33,738","19,656","58,054",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9677337
NANSHA HONOR,18F0440,9886653,Ore Carrier,339.9,333.1,62,29.5,21.4,"173,794","57,984","324,294",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9886653
XIN XIE,01D2055,9233480,Bulk Carrier,183,174.3,30.95,16.4,10.75,"25,545","15,898","46,513",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9233480
HAI YANG ZHI HUA,11W0236,9596727,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,603",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9596727
PACIFIC VISION,18J0213,9806990,Ore Carrier,361.9,355,65,30.4,23,"204,014","66,606","398,411",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9806990
CS SERENITY,14R0016,9693381,Bulk Carrier,295,290.5,46,24.8,16.5,"95,276","59,799","180,364",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9693381
XIN QI MENG,21T0329,9632856,Bulk Carrier,229,225.5,32.26,20.05,14.45,"44,159","27,726","81,558",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632856
ROSCO CYPRESS,04M0054,9288538,Bulk Carrier,225,218,32.2,19.8,14.2,"40,014","25,301","76,801",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9288538
FENG SHOU HAI,17S0193,9727651,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,378","21,646","63,366",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9727651
BULKTEC,09F0119,9473406,Bulk Carrier,179.9,171.5,28.4,14.1,10,"20,763","11,627","33,345",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9473406
GREAT MIND,11R0277,9629627,Bulk Carrier,225,217,32.26,19.6,14.2,"40,913","25,963","75,474",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9629627
GREAT FORTUNE,15X0142,9738507,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,429","21,646","63,497",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9738507
ZHEN JING 61,10V0345,9545572,"Bulk Carrier, Double Side Skin",159.61,149.8,24.4,14,9.8,"15,808","7,710","22,936",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9545572
CHANG HANG HAN HAI,12D0132,9628752,Bulk Carrier,199.94,194,32.26,18,11.7,"33,736","19,656","58,023",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628752
SHI ZI FENG,11Q0161,9617466,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,605",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9617466
FENG XIU HAI,16K0158,9747508,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,378","21,646","63,409",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9747508
AGRI BRIGHT,13B0227,9663362,Bulk Carrier,225,218.5,32.26,19.6,12.2,"41,541","25,963","74,632",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9663362
ZHE HAI 516,13Q0148,9679074,Bulk Carrier,189.99,185,32.26,16,10.5,"30,171","16,296","48,558",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9679074
