NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
RUI GAO CHUANG XIN,20J0361,9930844,Chemical/Oil Tanker,99.9,96.4,15.8,7.6,5.46,"3,655","1,286","4,806",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9930844
D S G,10G0585,9555216,"Oil Tanker, Double Hull",102.7,95,17.8,8.8,6,"4,568","1,871","6,174",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9555216
YOU SHEN 1,07H0180,9478042,"Chemical/Oil Tanker, Double Hull",115.19,108,18,8.9,6.8,"5,163","2,563","8,284",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9478042
MARAN CLEO,13H0210,9593191,"Oil Tanker, Double Hull",333,320,60,30.5,21,"164,364","108,756","314,183",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9593191
GOODTRANS 1,17Y0659,9854260,"Oil Tanker,F.P.<60",119.9,117.7,17.8,8.82,6.3,"5,598","2,886","7,992",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9854260
CSC PEACE,07J0089,9344148,"Oil Tanker, Double Hull",184.5,176,32.2,18.2,10.2,"29,593","12,466","45,886",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9344148
ATHENAS,03M4005,9259721,"Oil Tanker, Double Hull",274.7,264,48,24,16,"84,855","52,153","159,149",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9259721
MI LAN,07Y0057,9342047,Chemical/Oil Tanker,95.68,90,15,6.9,5.4,"2,646","1,105","3,800",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9342047
SHUN YUAN 72,13K0120,9690121,Liquefied Gas Carrier,118.7,111.8,18,8.2,5.6,"5,630","1,689","5,167",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9690121
NAN LIAN 5,12Y0197,9649316,Chemical Tanker,101.28,95,15.6,8.5,6.95,"3,877","1,811","5,717",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9649316
CHANG LONG 51,22B0157,9952622,Liquefied Gas Carrier,99.99,95,18.5,8,5.5,"4,963","1,509","5,183",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9952622
NEW RESOURCE,10Y0003,9434620,"Oil Tanker, Double Hull",330,316,60,29.7,19.2,"157,039","99,010","297,101",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9434620
SARVESHWAR,08X0360,9486283,"Oil Tanker/Asphalt Carrier(Independent Tank,Maximum Cargo Temperature≤200℃)",119.95,112.8,16.8,8.2,6.26,"5,363","1,759","6,395",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9486283
CSC FRIENDSHIP,08H0001,9344150,"Oil Tanker, Double Hull",184.95,176,32.2,18.2,10.2,"29,593","12,466","44,999",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9344150
GALA ROSE,97Q3351,9126015,"Chemical/Oil Tanker, Double Hull",182.85,174,32.2,18.6,10.97,"29,321","11,932","45,809",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9126015
SILVA,09G0097,9357573,Chemical/Oil Tanker,129.6,123,20,11.5,7.6,"8,251","2,997","11,028",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9357573
CHANG HANG FA XIAN,06H3027,9313163,"Oil Tanker, Double Hull",184.95,176,32.2,18.2,10.2,"29,588","12,469","45,841",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9313163
A A P,09L0469,9494929,"Oil Tanker, Double Hull",105.83,99.6,18.6,10.25,7.4,"5,182","2,593","8,034",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9494929
BAO FENG HUA 1,21T0214,9948059,"Chemical/Oil Tanker, Double Hull",119.88,113,19.8,10.8,7.08,"7,484","2,655","9,199",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9948059
COSHONOUR LAKE,17K0140,9783332,"Oil Tanker, Double Hull",333,323.6,60,30,20.5,"162,542","101,956","307,953",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783332
MU LAN,19N0337,9878876,LNG Carrier,295,288.58,45,26.25,11.5,"114,790","37,327","91,387",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9878876
YANGTZE JASPER,10Y0348,9574705,Chemical Tanker,99,92,14.8,7.3,6.2,"3,115",934,"4,710",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9574705
GUO HONG 5,12R0213,9523897,"Oil Tanker/Asphalt Carrier(Integral Tank,Maximum Cargo Temperature≤160℃)",112.1,105.5,16.2,8,6,"4,133","1,644","5,914",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523897
DELTA EURYDICE,13D0436,9700706,"Oil Tanker, Double Hull",274.22,264,48,23.1,16,"81,293","52,260","157,031",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9700706
CESI GLADSTONE,16Q0140,9672820,LNG Carrier,290,278,45.6,26.51,11.7,"113,397","39,967","95,638",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9672820
WISDOM,12B0130,9659505,"Oil Tanker, Double Hull",78,74,15.3,6.9,5,"2,239",926,"3,610",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9659505
RONG LIN WAN,17X0106,9783423,"Oil Tanker, Double Hull",249.97,245.4,44,21.5,13.7,"64,572","33,866","109,783",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783423
ZUN YI TAN,07E0108,9344930,"Oil Tanker, Double Hull",184,175,32.26,18.9,11,"31,004","15,326","52,663",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9344930
FU LONG 02 HAO,12T0215,9649768,Liquefied Gas Carrier,109.6,102,18,7.8,5.6,"4,614","1,384","4,324",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9649768
NORNS,09Q0473,9439058,"Oil Tanker, Double Hull",332.99,324,60,29,21.12,"160,068","103,103","309,960",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9439058
JIA SHUN,07M0115,9468047,Liquefied Gas Carrier,99,92,16.4,7.2,4.4,"3,790","1,137","2,725",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9468047
