NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
LUBOIL MARINE,28777G,9784908,Oil tanker,44.8,42,10.2,4.22,3.25,494,205,778,https://www.vesselfinder.com/vessels/details/9784908
AZOV SEA,30059A,9149237,Chemical tanker,182.5,174.8,32.19,17.52,12.2,27526,14032,47363,https://www.vesselfinder.com/vessels/details/9149237
SEFARINA,25843S,9715701,Liquefied gas carrier,87.18,83.27,14.8,7,4.85,2938,881,2380,https://www.vesselfinder.com/vessels/details/9715701
FERESA,20853T,9649067,Oil tanker,62.6,13.5,5,3.9,1109,1274,1866,67,https://www.vesselfinder.com/vessels/details/9649067
TULIP,08378J,9330434,Oil tanker / Chemical tanker,148,139.5,21.6,86,2712,10955,5223,15551,https://www.vesselfinder.com/vessels/details/9330434
SEDNA,34168R,9837353,Oil tanker / Chemical tanker,116,111,18,9.2,7,5783,2632,7867,https://www.vesselfinder.com/vessels/details/9837353
THUN LIVERPOOL,30815W,9828998,Oil tanker / Chemical tanker,149.8,140.8,22.8,12.7,9.4,11826,5932,18684,https://www.vesselfinder.com/vessels/details/9828998
NIVAR,04730T,9297163,Oil tanker / Chemical tanker,96.82,88.83,14.2,7.65,6.2,2815,1183,4250,https://www.vesselfinder.com/vessels/details/9297163
LT AMBER,30868E,9824863,Oil tanker / Asphalt carrier,99.9,93.9,16.4,8.5,5.6,4175,1252,4466,https://www.vesselfinder.com/vessels/details/9824863
DOCOMO,41393U,9452804,Oil tanker / Chemical tanker,120,113,20.4,11.9,8.65,8242,3723,12886,https://www.vesselfinder.com/vessels/details/9452804
LEMAN,43801M,9459266,Oil tanker,181.53,174.95,32.2,18.7,12.17,28725,12012,45931,https://www.vesselfinder.com/vessels/details/9459266
OCEAN BREEZE,19145M,9282429,Oil tanker / Product tanker,62.68,10.36,3.65,2.88,790,767,928,66.29,https://www.vesselfinder.com/vessels/details/9282429
ETERNAL SUNSHINE,26229M,9273351,Oil tanker,179.88,172,32.2,18.7,12.02,28203,11645,45915,https://www.vesselfinder.com/vessels/details/9273351
R.C BEHAR,10595T,9413664,Oil tanker / Chemical tanker,100.85,99.8,16,6,2012,3997,1840,5554,https://www.vesselfinder.com/vessels/details/9413664
