NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
JM SUTERA 6,15540T,9548160,Oil tanker,130.2,122.1,18.6,8,2813,7267,3441,11127,https://www.vesselfinder.com/vessels/details/9548160
MADEIRO,10827V,9418913,Oil tanker / Chemical tanker,149.95,143.6,23,13.05,9.2,13472,6361,19992,https://www.vesselfinder.com/vessels/details/9418913
ECE NUR K,09932X,9508720,Oil tanker / Chemical tanker,149.8,142.8,23.2,13.05,9.71,12649,6251,19964,https://www.vesselfinder.com/vessels/details/9508720
CLEAROCEAN MERIBEL,39420A,9917646,Oil tanker / Chemical tanker,183,175.15,32.2,19.1,13.3,29667,13822,50485,https://www.vesselfinder.com/vessels/details/9917646
FORTE DE SÃO LUIZ,00404R,9204922,PPUJ,114,106.78,17.6,9.8,8,6546,1963,7912,https://www.vesselfinder.com/vessels/details/9204922
GAS VITALITY,38224A,9909285,Liquefied gas carrier,135.9,131,24.5,16,6.8,17640,5292,9378,https://www.vesselfinder.com/vessels/details/9909285
V. PROSPERITY,34862V,9849863,Oil tanker,330,324.03,60,29.6,21.7,153947,106634,299682,https://www.vesselfinder.com/vessels/details/9849863
PETRO ANICA,32569D,9394325,Oil tanker,94,18,9.6,6.5,3111,5052,6355,99.6,https://www.vesselfinder.com/vessels/details/9394325
KOSMOS CITRINE,39645U,9650509,Oil tanker,100.05,95.1,18,9.5,6.8,4557,1937,6941,https://www.vesselfinder.com/vessels/details/9650509
EUROVOYAGER,08745H,9288899,Oil tanker,264,48,23.7,16,5719,83594,48940,159342,https://www.vesselfinder.com/vessels/details/9288899
WISBY BARBADOS,09902Q,9395745,Oil tanker / Chemical tanker,116.65,19.05,10.5,7,3512,6952,9595,122.2,https://www.vesselfinder.com/vessels/details/9395745
ZEFYROS,25470M,9515917,Oil tanker / Chemical tanker,183,174,32.2,19.1,11,29924,13429,50155,https://www.vesselfinder.com/vessels/details/9515917
VERSUTIUS,10828W,9418925,LXUM,105.5,99,16.8,7.4,1120,3992,1819,5757,https://www.vesselfinder.com/vessels/details/9418925
THUN VENERN,30753E,9739824,Oil tanker / Chemical tanker,149.9,146.64,22.8,12.1,9.36,12770,5838,17998,https://www.vesselfinder.com/vessels/details/9739824
THERESA ARIES,04901E,9348508,Chemical tanker,144.3,136.44,23,12.5,8.8,11254,4831,17112,https://www.vesselfinder.com/vessels/details/9348508
THUN BLYTH,36468R,9871062,Oil tanker / Chemical tanker,79.95,78.15,14.99,9,6.8,2870,1340,5309,https://www.vesselfinder.com/vessels/details/9871062
SPABUNKER CUARENTA,10360N,9416886,Oil tanker,73.79,69.78,16.25,7.6,6.2,2551,1226,4200,https://www.vesselfinder.com/vessels/details/9416886
THERESA AQUARIUS,16359J,9435806,Oil tanker / Chemical tanker,120,113,20.4,11.9,865,8247,3725,12923,https://www.vesselfinder.com/vessels/details/9435806
GAIA DESGAGNES,30751C,9739800,Oil tanker / Chemical tanker,149.9,146.64,22.8,12.1,9.36,12770,5838,17999,https://www.vesselfinder.com/vessels/details/9739800
CANOPUS,35386Q,9401025,Oil tanker / Chemical tanker,184.95,176,32.2,18.2,18.2,29597,12471,45705,https://www.vesselfinder.com/vessels/details/9401025
AL SALAM,38619E,9224568,Oil tanker,172,32.2,19.1,12.6,6464,28539,47065,182.5,https://www.vesselfinder.com/vessels/details/9224568
FPMC 26,17144M,9433846,Oil tanker,182.5,175,32.2,18.4,12.9,28458,14321,50076,https://www.vesselfinder.com/vessels/details/9433846
J M A,01829Q,9246487,Oil tanker,109.9,102.06,18.2,8.5,6.71,4579,2171,6902,https://www.vesselfinder.com/vessels/details/9246487
FREEDOM GLORY,37460U,9863417,Oil tanker,249.87,243,43.8,21.2,15.2,62416,35834,114122,https://www.vesselfinder.com/vessels/details/9863417
ALEV KAMAN,03194Y,9268289,Oil tanker,92.86,86.65,14.1,7.2,5.7,2554,1133,3667,https://www.vesselfinder.com/vessels/details/9268289
TORM HARDRADA,07878Q,9344007,Oil tanker,179.9,172,32.2,18.7,12.02,28069,11597,45983,https://www.vesselfinder.com/vessels/details/9344007
KANTEK 2,09946N,9450222,Oil tanker,90.6,84,17.5,9,7,3924,1808,6200,https://www.vesselfinder.com/vessels/details/9450222
SILVER DOVER,25050F,9692337,Oil tanker / Chemical tanker,183,174,32.2,19.1,13.26,29327,13621,49635,https://www.vesselfinder.com/vessels/details/9692337
SK RESOLUTE,26031W,9693173,Liquefied gas carrier,292,280,47.8,26.2,12.2,117031,36227,94665,https://www.vesselfinder.com/vessels/details/9693173
MISCA,37437U,9249312,Oil tanker,262,45.6,24,17.12,6963,79525,47769,149995,https://www.vesselfinder.com/vessels/details/9249312
LACANAU,09411G,9377066,Oil tanker / Chemical tanker,119.54,112.6,20,9.8,7.71,7020,3296,11674,https://www.vesselfinder.com/vessels/details/9377066
METRO MARITIM I,10185X,9425370,Oil tanker / Chemical tanker,110,18.6,10,7.9,2111,5307,2779,9124,https://www.vesselfinder.com/vessels/details/9425370
SPM ENDURANCE,18551R,9261841,Oil tanker / Chemical tanker,118.37,112.06,19,10.1,8.22,6516,3195,10018,https://www.vesselfinder.com/vessels/details/9261841
CAP MEJEAN,12764B,9459204,Oil tanker / Chemical tanker,89.2,86.1,13.8,5,1472,2158,986,3500,https://www.vesselfinder.com/vessels/details/9459204
AMALI,14628C,9496317,Liquefied gas carrier,284.2,273.2,43.4,26,12.5,98490,29547,72800,https://www.vesselfinder.com/vessels/details/9496317
